Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Copacabana;1;0;0;40;2050.0;680.0;730.0;3460.0;51.25;67.51;Apartamento
Apartamento;Lagoa;4;3;1;165;8000.0;1721.0;480.0;10201.0;48.48;210.42;Apartamento
Apartamento;Méier;2;1;1;63;1450.0;906.0;76.0;2432.0;23.02;105.65;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1400.0;700.0;136.0;2236.0;20.0;111.8;Apartamento
Apartamento;Vila Isabel;3;1;0;82;2100.0;250.0;89.0;2439.0;25.61;95.24;Apartamento
Apartamento;Ipanema;3;1;1;174;12000.0;2100.0;640.0;14740.0;68.97;213.72;Apartamento
Apartamento;Flamengo;3;1;1;150;5900.0;770.0;0.0;6670.0;39.33;169.59;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;76;1500.0;690.0;0.0;2190.0;19.74;110.94;Apartamento
Apartamento;Centro;2;1;1;118;2500.0;720.0;271.0;3491.0;21.19;164.75;Apartamento
Apartamento;Gávea;2;1;0;95;3500.0;1256.0;234.0;4990.0;36.84;135.45;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;3;297;2300.0;3459.0;0.0;5759.0;7.74;744.06;Apartamento
Apartamento;Copacabana;1;1;0;50;2000.0;1200.0;120.0;3320.0;40.0;83.0;Apartamento
Apartamento;Flamengo;3;0;1;120;2900.0;764.0;0.0;3664.0;24.17;151.59;Apartamento
Apartamento;Barra da Tijuca;1;1;1;65;2600.0;1345.0;190.0;4135.0;40.0;103.38;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;75;1800.0;800.0;140.0;2740.0;24.0;114.17;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2400.0;1061.0;216.0;3677.0;32.0;114.91;Apartamento
Apartamento;Tijuca;3;1;0;90;2200.0;800.0;120.0;3120.0;24.44;127.66;Apartamento
Apartamento;Jardim Sulacap;1;1;0;45;850.0;70.0;0.0;920.0;18.89;48.7;Apartamento
Apartamento;Laranjeiras;3;1;1;92;3000.0;1017.0;175.0;4192.0;32.61;128.55;Apartamento
Apartamento;Grajaú;3;0;0;67;1150.0;500.0;19.0;1669.0;17.16;97.26;Apartamento
Apartamento;Ipanema;3;1;1;140;10000.0;2000.0;395.0;12395.0;71.43;173.53;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2400.0;820.0;165.0;3385.0;26.67;126.92;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2790.0;650.0;125.0;3565.0;37.2;95.83;Apartamento
Apartamento;Tijuca;4;1;1;186;3300.0;2090.0;321.0;5711.0;17.74;321.93;Apartamento
Apartamento;Campo Grande;2;0;0;51;800.0;70.0;0.0;870.0;15.69;55.45;Apartamento
Apartamento;Barra da Tijuca;1;1;1;66;2500.0;1300.0;188.0;3988.0;37.88;105.28;Apartamento
Apartamento;Ipanema;2;1;0;60;2800.0;765.0;85.0;3650.0;46.67;78.21;Apartamento
Apartamento;Copacabana;3;2;1;255;9000.0;2100.0;330.0;11430.0;35.29;323.89;Apartamento
Apartamento;Pechincha;2;1;1;72;1600.0;440.0;95.0;2135.0;22.22;96.08;Apartamento
Apartamento;Tijuca;2;1;0;68;1850.0;765.0;108.0;2723.0;27.21;100.07;Apartamento
Casa;Botafogo;2;1;0;80;3300.0;0.0;600.0;3900.0;41.25;94.55;Casa
Apartamento;Praça Seca;2;1;1;60;900.0;568.0;0.0;1468.0;15.0;97.87;Apartamento
Apartamento;Flamengo;2;1;1;110;3300.0;787.0;238.0;4325.0;30.0;144.17;Apartamento
Apartamento;Bento Ribeiro;2;1;1;73;1450.0;380.0;40.0;1870.0;19.86;94.16;Apartamento
Apartamento;Tijuca;3;0;0;85;2200.0;180.0;92.0;2472.0;25.88;95.52;Apartamento
Quitinete;Copacabana;1;0;0;38;1950.0;390.0;25.0;2365.0;51.32;46.08;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;4;1000;40000.0;1900.0;22000.0;63900.0;40.0;1597.5;Casa
Apartamento;Recreio dos Bandeirantes;3;2;1;130;1700.0;550.0;0.0;2250.0;13.08;172.02;Apartamento
Apartamento;Leblon;4;1;1;170;9000.0;3630.0;0.0;12630.0;52.94;238.57;Apartamento
Apartamento;Humaitá;2;1;1;100;2500.0;1080.0;0.0;3580.0;25.0;143.2;Apartamento
Quitinete;Copacabana;1;0;0;45;1600.0;470.0;30.0;2100.0;35.56;59.06;Apartamento
Apartamento;Vila da Penha;3;1;0;60;1100.0;230.0;0.0;1330.0;18.33;72.56;Apartamento
Apartamento;Vila Isabel;3;1;1;137;2500.0;550.0;0.0;3050.0;18.25;167.12;Apartamento
Apartamento;Grajaú;4;2;1;122;2500.0;1051.0;201.0;3752.0;20.49;183.11;Apartamento
Apartamento;Leblon;2;1;0;64;3600.0;873.0;206.0;4679.0;56.25;83.18;Apartamento
Apartamento;Laranjeiras;3;1;0;140;3200.0;1470.0;208.0;4878.0;22.86;213.39;Apartamento
Apartamento;Ipanema;3;1;1;275;7000.0;3150.0;700.0;10850.0;25.45;426.33;Apartamento
Apartamento;Centro;3;0;0;100;2300.0;500.0;22.0;2822.0;23.0;122.7;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;1600.0;950.0;170.0;2720.0;20.0;136.0;Apartamento
Apartamento;Copacabana;5;1;5;280;20000.0;2300.0;700.0;23000.0;71.43;321.99;Apartamento
Apartamento;Tijuca;3;2;1;84;2350.0;1026.0;0.0;3376.0;27.98;120.66;Apartamento
Apartamento;Recreio dos Bandeirantes;1;2;1;180;2900.0;852.0;4885.0;8637.0;16.11;536.13;Apartamento
Apartamento;Leblon;2;0;0;75;3200.0;780.0;100.0;4080.0;42.67;95.62;Apartamento
Apartamento;Botafogo;3;3;1;160;3990.0;2350.0;450.0;6790.0;24.94;272.25;Apartamento
Apartamento;Copacabana;1;0;0;30;2650.0;650.0;30.0;3330.0;88.33;37.7;Apartamento
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;332.0;8082.0;38.06;212.35;Apartamento
Apartamento;Barra da Tijuca;3;2;1;123;4500.0;2500.0;780.0;7780.0;36.59;212.63;Apartamento
Apartamento;Copacabana;1;1;0;55;2600.0;710.0;150.0;3460.0;47.27;73.2;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2000.0;1358.0;0.0;3358.0;25.64;130.97;Apartamento
Apartamento;Ipanema;2;2;1;100;6000.0;2550.0;222.0;8772.0;60.0;146.2;Apartamento
Apartamento;Barra da Tijuca;3;2;1;130;4000.0;1750.0;400.0;6150.0;30.77;199.87;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;503.0;20.0;2123.0;20.0;106.15;Apartamento
Casa;Jardim Botânico;4;4;4;452;20000.0;0.0;0.0;20000.0;44.25;451.98;Casa
Apartamento;Copacabana;3;0;0;139;2700.0;1500.0;330.0;4530.0;19.42;233.26;Apartamento
Apartamento;Cosmos;2;1;0;50;600.0;200.0;0.0;800.0;12.0;66.67;Apartamento
Apartamento;Lagoa;4;2;1;150;4500.0;1450.0;0.0;5950.0;30.0;198.33;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;163;2400.0;1260.0;320.0;3980.0;14.72;270.38;Apartamento
Apartamento;Copacabana;3;0;1;105;3000.0;1000.0;165.0;4165.0;28.57;145.78;Apartamento
Apartamento;Cachambi;2;1;0;70;1200.0;555.0;41.0;1796.0;17.14;104.78;Apartamento
Apartamento;Barra da Tijuca;4;2;1;160;5300.0;1980.0;440.0;7720.0;33.12;233.09;Apartamento
Apartamento;Taquara;2;1;1;62;1350.0;480.0;0.0;1830.0;21.77;84.06;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2650.0;1016.0;250.0;3916.0;31.55;124.12;Apartamento
Apartamento;Laranjeiras;2;0;0;69;2000.0;602.0;94.0;2696.0;28.99;93.0;Apartamento
Apartamento;Vila Isabel;1;0;0;50;1000.0;325.0;34.0;1359.0;20.0;67.95;Apartamento
Apartamento;Barra da Tijuca;3;0;1;80;3000.0;1160.0;1300.0;5460.0;37.5;145.6;Apartamento
Apartamento;São Conrado;1;1;1;58;2970.0;960.0;190.0;4120.0;51.21;80.45;Apartamento
Casa de Vila;Botafogo;4;0;0;131;3200.0;40.0;230.0;3470.0;24.43;142.04;Casa
Apartamento;Méier;2;1;0;81;1400.0;390.0;10.0;1800.0;17.28;104.17;Apartamento
Quitinete;Ipanema;1;0;0;24;1400.0;200.0;30.0;1630.0;58.33;27.94;Apartamento
Apartamento;Barra da Tijuca;2;2;1;67;1500.0;690.0;45.0;2235.0;22.39;99.82;Apartamento
Apartamento;Barra da Tijuca;2;2;1;62;1700.0;1270.0;156.0;3126.0;27.42;114.0;Apartamento
Apartamento;Santo Cristo;2;0;0;69;900.0;205.0;0.0;1105.0;13.04;84.74;Apartamento
Apartamento;Leblon;3;1;1;119;7000.0;1900.0;465.0;9365.0;58.82;159.21;Apartamento
Apartamento;Glória;1;0;0;30;1100.0;348.0;13.0;1461.0;36.67;39.84;Apartamento
Apartamento;Barra da Tijuca;4;4;4;262;15000.0;2500.0;0.0;17500.0;57.25;305.68;Apartamento
Casa;Itanhangá;4;2;2;535;8000.0;1340.0;967.0;10307.0;14.95;689.43;Casa
Apartamento;Jardim Carioca;2;1;0;75;1800.0;34897.0;243.0;36940.0;24.0;1539.17;Apartamento
Apartamento;Barra da Tijuca;5;4;0;292;14000.0;3700.0;1600.0;19300.0;47.95;402.5;Apartamento
Apartamento;Copacabana;4;2;1;366;7000.0;3000.0;7120.0;17120.0;19.13;894.93;Apartamento
Apartamento;Braz de Pina;2;0;0;90;1100.0;100.0;0.0;1200.0;12.22;98.2;Apartamento
Apartamento;Copacabana;2;0;0;72;2200.0;950.0;0.0;3150.0;30.56;103.08;Apartamento
Apartamento;Barra da Tijuca;3;0;1;235;12000.0;4500.0;900.0;17400.0;51.06;340.78;Apartamento
Apartamento;Tijuca;2;0;0;80;1800.0;550.0;0.0;2350.0;22.5;104.44;Apartamento
Apartamento;Copacabana;3;1;1;120;4800.0;1000.0;200.0;6000.0;40.0;150.0;Apartamento
Apartamento;Copacabana;1;0;1;33;1500.0;650.0;22.0;2172.0;45.45;47.79;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;110;2000.0;900.0;265.0;3165.0;18.18;174.09;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;48;1200.0;357.0;13.0;1570.0;25.0;62.8;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2000.0;695.0;145.0;2840.0;18.18;156.22;Apartamento
Apartamento;Jardim Oceânico;5;3;3;430;10000.0;1700.0;1600.0;13300.0;23.26;571.8;Apartamento
Apartamento;Barra da Tijuca;3;2;0;120;3791.0;1670.0;3300.0;8761.0;31.59;277.33;Apartamento
Casa;Barra da Tijuca;5;6;4;839;32000.0;1306.0;1654.0;34960.0;38.14;916.62;Casa
Apartamento;Copacabana;3;1;1;120;4500.0;900.0;0.0;5400.0;37.5;144.0;Apartamento
Apartamento;Bancários;2;1;0;85;1600.0;368.0;0.0;1968.0;18.82;104.57;Apartamento
Quitinete;Centro;1;0;0;36;1000.0;320.0;0.0;1320.0;27.78;47.52;Apartamento
Apartamento;Laranjeiras;3;1;1;143;4800.0;1620.0;213.0;6633.0;33.57;197.59;Apartamento
Apartamento;Barra da Tijuca;4;2;1;154;3000.0;2100.0;356.0;5456.0;19.48;280.08;Apartamento
Apartamento;Jardim Botânico;2;1;1;60;3800.0;1200.0;105.0;5105.0;63.33;80.61;Apartamento
Apartamento;Campo Grande;2;1;1;140;1500.0;820.0;0.0;2320.0;10.71;216.62;Apartamento
Quitinete;Copacabana;1;0;0;29;1150.0;450.0;182.0;1782.0;39.66;44.93;Apartamento
Apartamento;Laranjeiras;1;1;1;50;2000.0;554.0;26.0;2580.0;40.0;64.5;Apartamento
Casa de Condomínio;Barra da Tijuca;5;0;5;622;13000.0;500.0;1220.0;14720.0;20.9;704.31;Casa
Apartamento;Andaraí;2;1;0;67;1800.0;450.0;0.0;2250.0;26.87;83.74;Apartamento
Apartamento;Copacabana;3;1;1;140;5000.0;1400.0;230.0;6630.0;35.71;185.66;Apartamento
Apartamento;São Conrado;3;2;1;250;5500.0;750.0;500.0;6750.0;22.0;306.82;Apartamento
Apartamento;Ipanema;4;2;1;210;16000.0;2900.0;400.0;19300.0;76.19;253.31;Apartamento
Apartamento;Lagoa;3;1;1;120;4500.0;750.0;0.0;5250.0;37.5;140.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;54;1000.0;502.0;0.0;1502.0;18.52;81.1;Apartamento
Apartamento;Barra da Tijuca;3;2;1;104;2800.0;1249.0;0.0;4049.0;26.92;150.41;Apartamento
Apartamento;Leblon;3;1;2;300;25000.0;1870.0;0.0;26870.0;83.33;322.45;Apartamento
Apartamento;Leblon;3;1;0;90;4450.0;900.0;200.0;5550.0;49.44;112.26;Apartamento
Apartamento;Copacabana;2;1;0;80;2700.0;1000.0;80.0;3780.0;33.75;112.0;Apartamento
Quitinete;Copacabana;0;0;0;30;1300.0;475.0;53.0;1828.0;43.33;42.19;Apartamento
Apartamento;Tijuca;4;1;1;128;2300.0;740.0;120.0;3160.0;17.97;175.85;Apartamento
Apartamento;Vila Isabel;2;0;0;80;2300.0;300.0;0.0;2600.0;28.75;90.43;Apartamento
Apartamento;Grajaú;3;0;0;77;1200.0;400.0;21.0;1621.0;15.58;104.04;Apartamento
Casa de Condomínio;Barra da Tijuca;4;2;4;300;9000.0;0.0;0.0;9000.0;30.0;300.0;Casa
Apartamento;Flamengo;4;2;0;350;6200.0;2900.0;400.0;9500.0;17.71;536.42;Apartamento
Apartamento;Centro;1;0;0;40;1000.0;438.0;21.0;1459.0;25.0;58.36;Apartamento
Apartamento;Copacabana;4;0;1;160;3790.0;1500.0;0.0;5290.0;23.69;223.3;Apartamento
Casa de Condomínio;Realengo;1;0;0;60;700.0;0.0;0.0;700.0;11.67;59.98;Casa
Apartamento;Ipanema;2;1;1;78;15000.0;4000.0;563.0;19563.0;192.31;101.73;Apartamento
Apartamento;Leblon;3;1;0;110;4500.0;1300.0;300.0;6100.0;40.91;149.11;Apartamento
Apartamento;Jardim Botânico;2;0;0;51;2200.0;870.0;0.0;3070.0;43.14;71.16;Apartamento
Casa de Vila;Pavuna;1;0;0;40;450.0;40.0;0.0;490.0;11.25;43.56;Casa
Apartamento;Copacabana;2;0;0;80;2200.0;750.0;85.0;3035.0;27.5;110.36;Apartamento
Apartamento;Vila Isabel;2;1;0;80;1900.0;600.0;585.0;3085.0;23.75;129.89;Apartamento
Apartamento;Barra da Tijuca;2;1;0;58;1000.0;698.0;0.0;1698.0;17.24;98.49;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;105;2000.0;834.0;0.0;2834.0;19.05;148.77;Apartamento
Apartamento;Barra da Tijuca;4;2;3;170;8000.0;2000.0;0.0;10000.0;47.06;212.49;Apartamento
Apartamento;Copacabana;4;1;3;300;8500.0;1717.0;310.0;10527.0;28.33;371.58;Apartamento
Apartamento;Rocha Miranda;2;1;0;46;900.0;260.0;0.0;1160.0;19.57;59.27;Apartamento
Apartamento;Tijuca;2;1;0;85;2000.0;600.0;0.0;2600.0;23.53;110.5;Apartamento
Apartamento;Copacabana;2;0;0;80;2950.0;780.0;20.0;3750.0;36.88;101.68;Apartamento
Apartamento;Barra da Tijuca;3;2;1;131;3200.0;2600.0;429.0;6229.0;24.43;254.97;Apartamento
Quitinete;Copacabana;1;0;1;35;1400.0;531.0;25.0;1956.0;40.0;48.9;Apartamento
Apartamento;Leblon;3;2;2;100;5500.0;1400.0;350.0;7250.0;55.0;131.82;Apartamento
Apartamento;Urca;3;1;1;130;4900.0;2100.0;269.0;7269.0;37.69;192.86;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;168;4500.0;0.0;0.0;4500.0;26.79;167.97;Casa
Apartamento;Copacabana;3;0;0;95;4500.0;1200.0;1300.0;7000.0;47.37;147.77;Apartamento
Apartamento;Leme;2;0;0;60;2000.0;1300.0;894.0;4194.0;33.33;125.83;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;160;1850.0;1400.0;210.0;3460.0;11.56;299.31;Apartamento
Apartamento;Copacabana;4;2;2;350;9000.0;2300.0;700.0;12000.0;25.71;466.74;Apartamento
Apartamento;Flamengo;1;0;0;35;1250.0;405.0;29.0;1684.0;35.71;47.16;Apartamento
Apartamento;Leblon;4;1;1;140;10800.0;2055.0;396.0;13251.0;77.14;171.78;Apartamento
Apartamento;Leblon;3;2;2;157;9900.0;1600.0;420.0;11920.0;63.06;189.03;Apartamento
Apartamento;Leblon;4;2;0;200;12000.0;2300.0;0.0;14300.0;60.0;238.33;Apartamento
Apartamento;Barra da Tijuca;2;1;0;42;1200.0;650.0;30.0;1880.0;28.57;65.8;Apartamento
Apartamento;Catete;2;0;0;68;1600.0;545.0;36.0;2181.0;23.53;92.69;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;180;2500.0;800.0;0.0;3300.0;13.89;237.58;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;96;3300.0;7029.0;1885.0;12214.0;34.38;355.26;Apartamento
Casa;Tauá;2;0;0;160;2000.0;0.0;1200.0;3200.0;12.5;256.0;Casa
Apartamento;Curicica;2;1;0;55;1250.0;510.0;50.0;1810.0;22.73;79.63;Apartamento
Casa;Santa Teresa;6;2;0;381;9000.0;0.0;186.0;9186.0;23.62;388.91;Casa
Apartamento;Barra da Tijuca;2;1;0;64;2100.0;952.0;181.0;3233.0;32.81;98.54;Apartamento
Apartamento;Barra da Tijuca;2;1;1;76;2100.0;1400.0;90.0;3590.0;27.63;129.93;Apartamento
Apartamento;Centro;2;0;0;80;1300.0;511.0;0.0;1811.0;16.25;111.45;Apartamento
Apartamento;Copacabana;3;0;0;80;3500.0;620.0;297.0;4417.0;43.75;100.96;Apartamento
Apartamento;Copacabana;3;0;0;130;3500.0;1000.0;120.0;4620.0;26.92;171.62;Apartamento
Casa de Condomínio;Pechincha;2;0;0;60;1300.0;65.0;1.0;1366.0;21.67;63.04;Casa
Apartamento;Barra da Tijuca;4;3;4;262;8000.0;3375.0;693.0;12068.0;30.53;395.28;Apartamento
Casa de Condomínio;Barra da Tijuca;6;4;6;556;20000.0;1650.0;1620.0;23270.0;35.97;646.93;Casa
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;0.0;8500.0;42.0;202.38;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1300.0;1200.0;0.0;2500.0;20.0;125.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;50;1800.0;1400.0;300.0;3500.0;36.0;97.22;Apartamento
Apartamento;Tijuca;2;1;0;72;1600.0;700.0;25.0;2325.0;22.22;104.64;Apartamento
Apartamento;Botafogo;2;1;0;64;3500.0;917.0;152.0;4569.0;54.69;83.54;Apartamento
Apartamento;Leblon;3;2;1;117;5000.0;1500.0;329.0;6829.0;42.74;159.78;Apartamento
Apartamento;Ipanema;2;0;1;65;5000.0;1500.0;0.0;6500.0;76.92;84.5;Apartamento
Apartamento;Humaitá;2;1;1;80;3700.0;1196.0;238.0;5134.0;46.25;111.01;Apartamento
Apartamento;Bonsucesso;2;1;0;65;1200.0;640.0;0.0;1840.0;18.46;99.67;Apartamento
Apartamento;Curicica;2;1;0;47;2500.0;360.0;114.0;2974.0;53.19;55.91;Apartamento
Apartamento;Barra da Tijuca;2;1;1;82;2500.0;1000.0;200.0;3700.0;30.49;121.35;Apartamento
Apartamento;Méier;2;0;0;64;800.0;690.0;13.0;1503.0;12.5;120.24;Apartamento
Apartamento;Pechincha;1;1;0;54;1200.0;347.0;0.0;1547.0;22.22;69.62;Apartamento
Quitinete;Botafogo;1;0;0;25;1300.0;486.0;24.0;1810.0;52.0;34.81;Apartamento
Apartamento;Botafogo;2;0;0;75;2200.0;480.0;89.0;2769.0;29.33;94.41;Apartamento
Apartamento;Botafogo;2;1;1;80;4310.0;1140.0;198.0;5648.0;53.88;104.83;Apartamento
Apartamento;Tijuca;3;1;0;94;2000.0;695.0;96.0;2791.0;21.28;131.16;Apartamento
Apartamento;Lagoa;3;2;2;230;14000.0;1400.0;380.0;15780.0;60.87;259.24;Apartamento
Apartamento;Gávea;3;1;0;89;3250.0;1020.0;315.0;4585.0;36.52;125.55;Apartamento
Apartamento;Estácio;1;0;0;40;1500.0;200.0;15.0;1715.0;37.5;45.73;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;130;2500.0;800.0;260.0;3560.0;19.23;185.13;Apartamento
Apartamento;Maracanã;2;0;1;90;3000.0;463.0;48.0;3511.0;33.33;105.34;Apartamento
Apartamento;Barra da Tijuca;2;2;2;100;7000.0;2764.0;385.0;10149.0;70.0;144.99;Apartamento
Apartamento;Tanque;3;1;1;70;1700.0;380.0;70.0;2150.0;24.29;88.51;Apartamento
Apartamento;Copacabana;2;0;0;68;2000.0;548.0;92.0;2640.0;29.41;89.77;Apartamento
Apartamento;Botafogo;3;1;0;119;3000.0;1300.0;1779.0;6079.0;25.21;241.13;Apartamento
Apartamento;Tijuca;3;1;1;110;2500.0;800.0;0.0;3300.0;22.73;145.18;Apartamento
Apartamento;Ipanema;3;2;3;210;25000.0;2400.0;14952.0;42352.0;119.05;355.75;Apartamento
Apartamento;Laranjeiras;4;2;1;160;5000.0;1190.0;250.0;6440.0;31.25;206.08;Apartamento
Apartamento;Pechincha;2;1;1;60;1300.0;470.0;0.0;1770.0;21.67;81.68;Apartamento
Apartamento;Copacabana;1;0;0;27;2500.0;550.0;20.0;3070.0;92.59;33.16;Apartamento
Apartamento;Flamengo;1;1;0;53;2300.0;485.0;56.0;2841.0;43.4;65.46;Apartamento
Apartamento;São Cristóvão;3;1;1;70;2300.0;632.0;17.0;2949.0;32.86;89.74;Apartamento
Apartamento;Tijuca;3;2;1;110;3300.0;1100.0;1.0;4401.0;30.0;146.7;Apartamento
Apartamento;Andaraí;2;0;0;65;1000.0;424.0;0.0;1424.0;15.38;92.59;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;780.0;0.0;2780.0;28.57;97.3;Apartamento
Quitinete;Copacabana;1;0;0;30;1500.0;380.0;0.0;1880.0;50.0;37.6;Apartamento
Apartamento;Méier;3;1;1;85;1700.0;800.0;131.0;2631.0;20.0;131.55;Apartamento
Apartamento;Barra da Tijuca;3;2;0;120;5500.0;2700.0;0.0;8200.0;45.83;178.92;Apartamento
Apartamento;Barra da Tijuca;4;3;2;294;12000.0;1600.0;0.0;13600.0;40.82;333.17;Apartamento
Apartamento;Tijuca;2;1;1;68;1900.0;602.0;132.0;2634.0;27.94;94.27;Apartamento
Apartamento;Vila da Penha;3;1;1;73;1800.0;450.0;0.0;2250.0;24.66;91.24;Apartamento
Apartamento;Vila Isabel;2;1;0;75;1390.0;750.0;41.0;2181.0;18.53;117.7;Apartamento
Apartamento;Méier;2;1;0;60;1350.0;598.0;39.0;1987.0;22.5;88.31;Apartamento
Apartamento;Barra da Tijuca;3;3;3;260;10000.0;3600.0;6000.0;19600.0;38.46;509.62;Apartamento
Apartamento;Humaitá;1;0;0;41;2200.0;343.0;24.0;2567.0;53.66;47.84;Apartamento
Apartamento;Jardim Carioca;2;1;1;85;2100.0;500.0;1325.0;3925.0;24.71;158.84;Apartamento
Apartamento;Urca;2;0;1;160;8000.0;1970.0;0.0;9970.0;50.0;199.4;Apartamento
Apartamento;Humaitá;2;0;0;79;2600.0;718.0;79.0;3397.0;32.91;103.22;Apartamento
Apartamento;Santa Teresa;3;0;0;149;2000.0;890.0;52.0;2942.0;13.42;219.23;Apartamento
Apartamento;Ipanema;2;0;0;60;3000.0;734.0;0.0;3734.0;50.0;74.68;Apartamento
Apartamento;Barra da Tijuca;4;3;3;183;9500.0;3400.0;0.0;12900.0;51.91;248.51;Apartamento
Apartamento;Copacabana;3;0;0;100;4000.0;1000.0;0.0;5000.0;40.0;125.0;Apartamento
Apartamento;Pilares;3;0;0;65;1200.0;165.0;20.0;1385.0;18.46;75.03;Apartamento
Apartamento;Leme;3;0;0;124;2800.0;1350.0;180.0;4330.0;22.58;191.76;Apartamento
Casa de Vila;Cascadura;1;0;0;36;700.0;0.0;0.0;700.0;19.44;36.01;Casa
Apartamento;Tijuca;1;0;0;45;1200.0;300.0;0.0;1500.0;26.67;56.24;Apartamento
Apartamento;Leme;2;0;0;75;2300.0;878.0;0.0;3178.0;30.67;103.62;Apartamento
Apartamento;Del Castilho;2;1;1;53;1300.0;430.0;28.0;1758.0;24.53;71.67;Apartamento
Apartamento;Vila Isabel;1;0;0;36;1050.0;385.0;0.0;1435.0;29.17;49.19;Apartamento
Casa de Vila;Cascadura;3;0;0;90;1200.0;0.0;0.0;1200.0;13.33;90.02;Casa
Casa;Cordovil;1;0;0;65;650.0;0.0;0.0;650.0;10.0;65.0;Casa
Casa de Condomínio;Itanhangá;3;2;3;544;20000.0;1800.0;1600.0;23400.0;36.76;636.56;Casa
Apartamento;Flamengo;2;0;1;65;2500.0;700.0;35.0;3235.0;38.46;84.11;Apartamento
Casa de Condomínio;Barra da Tijuca;5;0;3;600;15000.0;2200.0;1400.0;18600.0;25.0;744.0;Casa
Apartamento;Leblon;2;2;1;100;6700.0;1211.0;320.0;8231.0;67.0;122.85;Apartamento
Apartamento;Leblon;3;2;1;130;6000.0;3274.0;741.0;10015.0;46.15;217.01;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;90;1600.0;650.0;171.0;2421.0;17.78;136.16;Apartamento
Apartamento;Copacabana;4;1;0;370;14000.0;3000.0;3500.0;20500.0;37.84;541.75;Apartamento
Apartamento;Barra da Tijuca;3;2;3;126;5500.0;2180.0;677.0;8357.0;43.65;191.45;Apartamento
Apartamento;Barra da Tijuca;1;1;0;54;1700.0;1710.0;290.0;3700.0;31.48;117.53;Apartamento
Apartamento;Barra da Tijuca;6;3;3;360;9600.0;1600.0;750.0;11950.0;26.67;448.07;Apartamento
Casa;Barra da Tijuca;6;6;6;610;20000.0;0.0;400.0;20400.0;32.79;622.14;Casa
Casa;Campo Grande;4;1;4;386;2400.0;0.0;0.0;2400.0;6.22;385.85;Casa
Apartamento;Botafogo;1;0;0;33;1970.0;583.0;0.0;2553.0;59.7;42.76;Apartamento
Apartamento;Copacabana;3;1;0;100;2900.0;1200.0;0.0;4100.0;29.0;141.38;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;3;260;10000.0;1200.0;1100.0;12300.0;38.46;319.81;Casa
Apartamento;Leblon;2;1;0;100;3500.0;1390.0;390.0;5280.0;35.0;150.86;Apartamento
Apartamento;Botafogo;2;0;0;70;2300.0;740.0;440.0;3480.0;32.86;105.9;Apartamento
Apartamento;Abolição;2;1;0;44;900.0;560.0;15.0;1475.0;20.45;72.13;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2600.0;1420.0;199.0;4219.0;27.37;154.15;Apartamento
Apartamento;Barra da Tijuca;1;1;0;71;1950.0;970.0;240.0;3160.0;27.46;115.08;Apartamento
Quitinete;Copacabana;1;0;0;35;2000.0;430.0;40.0;2470.0;57.14;43.23;Apartamento
Apartamento;Botafogo;2;1;1;94;5600.0;1086.0;0.0;6686.0;59.57;112.24;Apartamento
Apartamento;Península;2;1;1;90;3200.0;1200.0;1500.0;5900.0;35.56;165.92;Apartamento
Apartamento;Barra da Tijuca;3;2;1;127;3500.0;1597.0;0.0;5097.0;27.56;184.94;Apartamento
Apartamento;Tijuca;2;1;1;82;2600.0;851.0;0.0;3451.0;31.71;108.83;Apartamento
